openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,trades,takerBaseAssetVolume,takerQuoteAssetVolume,ignored
1508936400000,5434.03000000,5500.01000000,5434.01000000,5462.22000000,72.58147100,1508939999999,396893.16291586,403,15.39292400,84398.21027162,14957.17144669
1508940000000,5465.02000000,5500.00000000,5457.02000000,5474.96000000,72.14487700,1508943599999,395035.65006911,308,41.28655900,226389.15180537,15016.46729959
1508943600000,5474.97000000,5474.97000000,5400.00000000,5456.11000000,78.35612200,1508947199999,426537.49118019,452,55.80146300,303959.44365983,15043.22178870
1508947200000,5430.22000000,5517.94000000,5430.00000000,5480.01000000,52.91277900,1508950799999,290562.98894969,450,35.06129900,192726.03220060,15029.78054932
1508950800000,5480.01000000,5514.82000000,5443.32000000,5496.00000000,98.63024200,1508954399999,541825.33618823,402,47.49423700,260791.62732717,15038.79755240
1508954400000,5494.98000000,5518.00000000,5494.98000000,5517.99000000,75.14555400,1508957999999,413642.44412895,341,52.55061600,289300.76138812,15032.09120280
1508958000000,5516.99000000,5588.00000000,5497.01000000,5580.07000000,99.77755500,1508961599999,549716.43736846,422,32.84265400,181309.69674787,15002.51266049
1508961600000,5580.09000000,5649.51000000,5569.03000000,5609.00000000,57.44062000,1508965199999,321526.90564512,528,23.82781100,133674.30694413,14980.29135764
1508965200000,5609.00000000,5684.32000000,5590.02000000,5610.58000000,58.53162100,1508968799999,329713.94478547,585,34.25900600,193513.39782648,14978.35736127
1508968800000,5615.03000000,5649.98000000,5615.01000000,5644.97000000,98.53891300,1508972399999,554589.72783363,404,40.38568300,227634.42417623,14985.46315934
1508972400000,5644.97000000,5704.96000000,5619.94000000,5689.99000000,113.90186900,1508975999999,647169.14846410,516,80.19992200,456056.67292290,14935.82000712
1508976000000,5670.10000000,5715.50000000,5670.00000000,5704.00000000,73.51185700,1508979599999,418089.59186891,536,22.11683800,125907.09795306,14932.27809887
1508979600000,5703.99000000,5711.72000000,5670.00000000,5680.01000000,94.19215800,1508983199999,536956.94531648,462,38.77737200,221173.53678806,14939.77372847
1508983200000,5680.01000000,5694.91000000,5670.00000000,5682.65000000,88.46733100,1508986799999,501934.68030186,531,11.29295200,64129.88564074,14916.94793728
1508986800000,5682.66000000,5734.99000000,5670.00000000,5719.99000000,117.45956000,1508990399999,668265.06307067,564,40.47984500,230803.67485601,14855.67276557
1508990400000,5719.99000000,5733.86000000,5681.89000000,5713.08000000,68.39254900,1508993999999,390332.46872501,477,16.62370600,95057.85139827,14924.79828138
1508994000000,5713.08000000,5735.02000000,5670.03000000,5699.99000000,91.45954300,1508997599999,521736.81715827,520,21.40711700,122031.03517216,14960.23812742
1508997600000,5699.97000000,5700.00000000,5650.00000000,5690.02000000,87.80289000,1509001199999,498580.68596264,504,58.99126000,335134.53227737,14962.68823175
1509001200000,5690.02000000,5706.00000000,5650.03000000,5669.13000000,69.63105600,1509004799999,395387.87872442,428,32.13794400,182971.18953316,14958.17636930
1509004800000,5669.17000000,5714.99000000,5656.19000000,5713.98000000,135.64842200,1509008399999,772321.40629177,485,36.20964600,206278.47333012,14956.29523090
1509008400000,5712.00000000,5730.00000000,5681.22000000,5714.05000000,69.78033300,1509011999999,398201.18312534,435,33.51924700,191435.73473664,15000.70708640
1509012000000,5719.98000000,5740.99000000,5714.05000000,5740.97000000,48.96174000,1509015599999,280552.64644597,434,25.39910400,145642.85611352,15003.44447367
1509015600000,5740.96000000,5853.99000000,5738.00000000,5853.99000000,73.18405100,1509019199999,424461.62353279,587,31.55243200,182699.36509287,14891.39950779
1509019200000,5845.03000000,5919.96000000,5845.03000000,5904.99000000,110.85100400,1509022799999,653192.98124578,714,64.41998400,379756.74920899,14869.75946979
1509022800000,5904.98000000,5939.99000000,5850.01000000,5854.06000000,117.70595900,1509026399999,694321.55245688,649,33.84229900,199866.89062767,14875.14211197
1509026400000,5854.17000000,5900.01000000,5852.10000000,5889.86000000,87.87457600,1509029999999,517134.73159771,523,58.48807700,344429.94997490,14824.54747917
1509030000000,5889.87000000,5920.00000000,5873.37000000,5918.99000000,87.21654100,1509033599999,514876.03512024,439,56.14248600,331570.86509143,14858.11698619
1509033600000,5918.92000000,5930.00000000,5900.12000000,5917.05000000,96.92975800,1509037199999,573216.40785625,445,34.27080600,202885.74603075,14851.77281062
1509037200000,5917.05000000,5929.89000000,5911.00000000,5928.97000000,70.30243900,1509040799999,416106.76604596,342,29.86298500,176938.62839698,14903.75598361
1509040800000,5928.98000000,5938.58000000,5846.04000000,5855.61000000,65.21009100,1509044399999,384633.76542936,456,32.97299800,194775.22478892,14916.86620672
1509044400000,5855.62000000,5868.01000000,5805.00000000,5834.38000000,49.28425400,1509047999999,287472.75805292,395,23.52627900,137360.19854640,14915.18118695
1509048000000,5834.59000000,5868.17000000,5806.00000000,5810.00000000,71.60722200,1509051599999,417823.63608181,404,14.90948200,87061.35005713,14882.48915780
1509051600000,5806.01000000,5837.76000000,5757.09000000,5765.01000000,59.70277000,1509055199999,345602.42955364,355,21.09479000,122417.64284983,14901.71639532
1509055200000,5780.22000000,5912.01000000,5757.00000000,5854.37000000,72.25312300,1509058799999,420690.27088027,444,26.24041400,153222.47629039,14865.11462295
1509058800000,5854.38000000,5905.00000000,5854.33000000,5861.77000000,65.53665500,1509062399999,385234.31118066,300,15.46193400,91125.64711412,14848.80399429
1509062400000,5861.77000000,5973.19000000,5861.76000000,5973.19000000,72.33392900,1509065999999,426843.98613381,299,34.62808600,204878.85252535,14842.85394204
1509066000000,5973.19000000,5980.00000000,5924.99000000,5942.97000000,26.58240600,1509069599999,158350.13206050,307,8.51586900,50739.45219913,14851.01896132
1509069600000,5929.00000000,5958.71000000,5905.02000000,5920.08000000,67.93531900,1509073199999,403319.46048093,410,47.74737600,283704.28656491,14915.97681797
1509073200000,5920.08000000,5920.08000000,5860.06000000,5905.00000000,91.05837900,1509076799999,537475.83333482,439,48.88823800,288652.54781527,14910.93681544
1509076800000,5904.99000000,5924.96000000,5867.00000000,5892.11000000,44.08254900,1509080399999,260245.38102052,309,22.61349900,133641.20761263,14891.65609964
1509080400000,5889.97000000,5889.97000000,5818.06000000,5842.24000000,67.40618100,1509083999999,395112.04308145,367,11.38922300,66887.46941376,14942.66681137
1509084000000,5842.01000000,5842.01000000,5770.23000000,5836.99000000,43.86114700,1509087599999,254874.64609365,448,18.34273000,106526.92170621,14806.03889579
1509087600000,5821.15000000,5878.93000000,5821.15000000,5874.49000000,63.29583400,1509091199999,369955.98310940,331,17.00043900,99610.58583966,14788.86588990
1509091200000,5874.43000000,5876.79000000,5840.01000000,5868.00000000,92.12272300,1509094799999,539764.58752543,438,58.85693700,344935.83897462,14787.32292841
1509094800000,5868.01000000,5928.97000000,5868.01000000,5888.99000000,66.77788400,1509098399999,393744.83991097,269,26.97535700,159300.44303639,14793.79653393
1509098400000,5888.96000000,5928.97000000,5835.23000000,5839.88000000,32.00224600,1509101999999,188595.42757739,176,13.27953400,78139.25646044,14812.46168251
1509102000000,5835.23000000,5847.94000000,5808.03000000,5843.18000000,63.10751400,1509105599999,368019.13791089,356,44.09336000,257248.29134665,14792.73331340
1509105600000,5843.03000000,5843.04000000,5770.00000000,5790.00000000,40.59029900,1509109199999,235519.12863875,317,22.04799400,128077.43269265,14840.20609333
1509109200000,5789.98000000,5789.99000000,5711.22000000,5740.01000000,65.24651300,1509112799999,374912.39269195,420,19.46440300,111939.20721452,14855.63523386
1509112800000,5741.01000000,5800.85000000,5731.01000000,5751.96000000,40.97411400,1509116399999,236123.05389625,351,16.28087300,93877.36384496,14894.56347804
1509116400000,5752.08000000,5779.99000000,5730.00000000,5771.01000000,69.19046200,1509119999999,398054.01703986,304,16.38004100,94255.41544741,14883.44803259
1509120000000,5771.01000000,5812.03000000,5750.53000000,5793.79000000,29.23061400,1509123599999,169064.52507614,194,10.74190100,62221.38276192,14861.93383034
1509123600000,5792.13000000,5792.13000000,5730.00000000,5754.97000000,83.26286900,1509127199999,479894.04280661,414,12.06895200,69837.66350832,14851.95628928
1509127200000,5730.00000000,5749.80000000,5649.24000000,5709.95000000,95.72604400,1509130799999,546230.47308434,491,28.98316600,165606.71502864,14830.72031097
1509130800000,5650.42000000,5789.61000000,5650.42000000,5740.00000000,31.28899100,1509134399999,179674.85276542,377,21.81196300,125408.46961331,14839.07510098
1509134400000,5787.97000000,5787.98000000,5715.20000000,5720.15000000,51.84795000,1509137999999,296962.56739593,292,16.28315200,93624.64728540,14800.35912434
1509138000000,5720.17000000,5788.86000000,5720.14000000,5769.60000000,55.19994800,1509141599999,317669.02309291,290,15.66212900,90377.47169644,14772.58734864
1509141600000,5758.93000000,5759.00000000,5746.98000000,5754.86000000,52.09707500,1509145199999,299889.05235822,374,40.33072800,232207.23260361,14777.70859100
1509145200000,5754.87000000,5789.45000000,5722.34000000,5768.83000000,58.48542600,1509148799999,336775.14926417,332,51.70145900,297827.58957445,14768.28639563
1509148800000,5768.79000000,5839.96000000,5768.79000000,5822.32000000,44.43698900,1509152399999,258434.93534587,398,28.90768800,168134.85968172,14762.32671094
1509152400000,5822.29000000,5850.02000000,5780.40000000,5819.91000000,27.89616100,1509155999999,162617.02925340,319,14.03607300,81884.89548154,14735.61884806
1509156000000,5819.68000000,5819.72000000,5748.51000000,5748.52000000,69.70260600,1509159599999,404071.00458513,412,15.95780700,92746.96605502,14741.45204278
1509159600000,5748.54000000,5772.01000000,5726.87000000,5726.92000000,54.47417600,1509163199999,313208.09502598,338,9.75254500,56217.40902755,14748.94187399
1509163200000,5726.93000000,5770.73000000,5726.91000000,5739.95000000,27.75298900,1509166799999,159305.01027826,220,13.94114700,80090.48567838,14720.11389024
1509166800000,5739.95000000,5799.96000000,5730.01000000,5789.58000000,49.17018400,1509170399999,282609.44267303,330,17.79741500,102443.42837553,14727.94294901
1509170400000,5777.00000000,5799.63000000,5760.01000000,5779.98000000,21.50706700,1509173999999,124171.99214766,172,14.78987400,85452.78681886,14733.35632591
1509174000000,5779.98000000,5790.09000000,5762.03000000,5781.01000000,43.49985900,1509177599999,251110.42906714,308,9.01001500,52081.85073318,14734.33975406
1509177600000,5781.02000000,5790.10000000,5763.20000000,5771.96000000,44.31613200,1509181199999,256128.13020315,428,9.82846800,56771.51858887,14697.04742013
1509181200000,5771.96000000,5790.09000000,5742.00000000,5767.94000000,47.57388300,1509184799999,274326.04295552,471,20.31557700,117235.79015469,14690.89916177
1509184800000,5767.87000000,5767.87000000,5734.04000000,5734.04000000,33.09510600,1509188399999,190587.36365026,297,20.03309600,115477.39018286,14660.23639763
1509188400000,5741.98000000,5741.98000000,5677.02000000,5680.28000000,72.71147600,1509191999999,414207.98174129,481,28.56509200,162866.35058342,14646.28520299
1509192000000,5680.27000000,5718.16000000,5630.03000000,5689.99000000,52.56743900,1509195599999,298108.71146063,454,10.59537100,60062.49301207,14637.47990187
1509195600000,5671.03000000,5713.42000000,5669.96000000,5712.97000000,59.97436200,1509199199999,341273.68184918,257,32.04619900,182567.76685384,15189.01701889
1509199200000,5712.98000000,5718.01000000,5662.99000000,5669.98000000,127.91410800,1509202799999,726374.34240172,380,71.43674000,405934.89079692,15165.65472406
1509202800000,5669.98000000,5669.98000000,5650.00000000,5669.97000000,48.64514100,1509206399999,275577.99421548,301,33.98060500,192645.88163286,15143.06467745
1509206400000,5669.97000000,5699.98000000,5665.01000000,5694.99000000,50.90956100,1509209999999,289124.16814922,347,15.63815800,88931.22824553,15168.24233482
1509210000000,5680.03000000,5708.98000000,5680.01000000,5700.37000000,67.11194500,1509213599999,381962.87445950,401,29.00706800,165246.98316630,15187.78431940
1509213600000,5700.39000000,5726.87000000,5690.03000000,5725.68000000,68.13894100,1509217199999,388835.52517513,454,6.75077400,38618.30945275,15158.84999726
1509217200000,5725.69000000,5733.03000000,5698.20000000,5726.02000000,67.90118800,1509220799999,388864.56653231,409,42.97291300,246299.72483039,15164.22426839
1509220800000,5726.02000000,5733.03000000,5690.03000000,5707.69000000,22.57977700,1509224399999,129101.29372332,249,8.46715100,48426.51936192,15176.80257173
1509224400000,5707.60000000,5729.00000000,5690.04000000,5701.17000000,80.78310800,1509227999999,460373.47443940,429,23.33469600,133300.14447389,15164.84074190
1509228000000,5701.55000000,5728.97000000,5680.01000000,5724.91000000,50.57340700,1509231599999,288849.23888639,346,20.94238600,119827.37064910,15133.36559935
1509231600000,5724.88000000,5733.02000000,5699.90000000,5719.64000000,43.51880700,1509235199999,248852.69089287,355,24.33027000,139198.24445666,15128.63270940
1509235200000,5709.98000000,5719.65000000,5681.00000000,5698.67000000,37.47745400,1509238799999,213560.76532553,265,33.04293900,188342.41105511,15152.20666805
1509238800000,5698.65000000,5699.00000000,5666.11000000,5670.42000000,40.01169300,1509242399999,227522.86913687,329,22.34843400,127290.76649554,15154.09287809
1509242400000,5671.23000000,5700.00000000,5648.01000000,5689.97000000,64.80723800,1509245999999,367136.55233448,259,43.50701600,246382.01455028,15193.23408378
1509246000000,5689.97000000,5719.65000000,5682.00000000,5715.01000000,54.42412600,1509249599999,310479.48926352,346,28.99123100,165401.07976228,15256.97806542
1509249600000,5715.00000000,5766.99000000,5705.02000000,5744.97000000,52.63870900,1509253199999,301718.40622958,316,33.45220200,191909.58183674,15215.09224881
1509253200000,5740.01000000,5759.89000000,5720.00000000,5747.93000000,43.06600200,1509256799999,247459.08249513,407,40.73214500,234080.05886934,15219.67228087
1509256800000,5735.04000000,5766.99000000,5725.03000000,5766.99000000,96.88471800,1509260399999,557273.47885159,387,35.94841300,206835.93617640,15208.15158311
1509260400000,5766.97000000,5815.84000000,5759.91000000,5799.99000000,63.48734600,1509263999999,367837.70554168,521,23.28590900,134932.82497539,15206.30682288
1509264000000,5790.11000000,5800.00000000,5766.24000000,5770.28000000,56.56937600,1509267599999,327851.77084561,484,30.97262000,179512.14799256,15176.04675172
1509267600000,5775.06000000,5790.00000000,5741.09000000,5755.18000000,38.25147200,1509271199999,220587.86261047,212,10.34258000,59662.67310912,15215.31987545
1509271200000,5755.00000000,5787.88000000,5755.00000000,5760.82000000,75.04230200,1509274799999,432714.70159056,285,42.38575000,244568.65816541,15162.15137654
1509274800000,5760.75000000,5800.00000000,5760.60000000,5784.97000000,60.83346000,1509278399999,351551.88197732,335,43.44834400,251047.51285495,15149.10638050
1509278400000,5784.99000000,5795.00000000,5758.75000000,5758.75000000,61.92156800,1509281999999,358285.63344629,515,42.55049000,246375.76578856,15150.17754512
1509282000000,5758.72000000,5790.00000000,5730.00000000,5790.00000000,88.03955500,1509285599999,506529.49966902,508,37.94506700,218279.53910320,15176.68307108
1509285600000,5790.00000000,5800.00000000,5789.95000000,5790.04000000,112.21070100,1509289199999,650173.12106719,537,60.03593700,347897.53269824,15193.17271492
1509289200000,5794.99000000,5988.00000000,5790.06000000,5949.01000000,117.00044800,1509292799999,686096.89741870,730,69.30686200,407845.18066810,15159.54570083
1509292800000,5949.01000000,5970.00000000,5889.85000000,5934.10000000,85.34350800,1509296399999,506561.12190998,542,48.92458100,290692.50702285,15041.87692320
1509296400000,5949.99000000,5960.71000000,5910.02000000,5925.00000000,52.97403400,1509299999999,314278.94180066,306,30.31750300,180002.53920410,15026.46833735
1509300000000,5943.14000000,5975.44000000,5921.32000000,5960.02000000,62.68388700,1509303599999,373271.75373301,257,37.94953300,225930.21163990,15047.45695313
1509303600000,5960.02000000,6085.00000000,5952.00000000,6085.00000000,123.96711900,1509307199999,741871.81243756,640,37.24254900,223742.82967604,15048.79467459
1509307200000,6085.00000000,6189.88000000,6034.06000000,6153.05000000,127.26026300,1509310799999,778744.43337737,860,72.24487300,442220.93296406,15003.67568361
1509310800000,6153.06000000,6179.99000000,6096.02000000,6132.59000000,83.02909800,1509314399999,509171.65578268,551,49.58038700,304517.65988411,15007.09683379
1509314400000,6132.85000000,6169.99000000,6100.02000000,6128.00000000,118.97365700,1509317999999,729167.23617023,433,33.75184400,207187.89851358,15016.19977553
1509318000000,6132.00000000,6189.87000000,6127.98000000,6169.98000000,87.88043900,1509321599999,541120.95157665,626,45.86298700,282683.45006136,15033.66434266
1509321600000,6133.01000000,6145.92000000,6100.07000000,6100.83000000,87.04605900,1509325199999,532011.54617726,494,24.15581300,147789.83835630,15013.25602604
1509325200000,6100.85000000,6144.02000000,6075.50000000,6144.00000000,122.34015300,1509328799999,747190.05403055,571,34.69220900,211950.86002791,15038.52790355
1509328800000,6142.89000000,6143.00000000,6110.37000000,6112.02000000,51.47230900,1509332399999,315209.66082756,422,29.64193300,181663.04081549,15063.25354863
1509332400000,6112.02000000,6159.99000000,6095.07000000,6155.88000000,72.24395200,1509335999999,442047.90218491,341,27.94661700,171136.10683282,15070.96842101
1509336000000,6154.99000000,6172.00000000,6133.56000000,6158.98000000,32.21754400,1509339599999,198203.03012930,292,20.60345300,126798.29199031,15116.03276340
1509339600000,6158.94000000,6159.99000000,6123.99000000,6137.99000000,46.79357800,1509343199999,287536.01851304,399,32.88657700,202081.64385951,15070.91044537
1509343200000,6137.99000000,6145.00000000,6112.22000000,6121.01000000,57.64528400,1509346799999,353417.70433234,387,25.65905000,157388.82709400,15104.08429924
1509346800000,6121.02000000,6160.00000000,6096.08000000,6116.19000000,67.75236300,1509350399999,414398.82925824,608,17.30427000,105871.53419923,15089.62594156
1509350400000,6123.30000000,6149.94000000,6116.18000000,6137.94000000,23.78281500,1509353999999,145742.34166784,210,9.57103900,58736.00331210,15067.93112126
1509354000000,6137.93000000,6180.02000000,6130.03000000,6150.06000000,66.53462500,1509357599999,408802.25323291,388,23.36014100,143665.65198720,15148.36339930
1509357600000,6150.06000000,6229.01000000,6150.01000000,6203.98000000,137.98086400,1509361199999,855463.78304614,654,51.93494300,321724.00601696,15201.26716161
1509361200000,6203.97000000,6248.68000000,6150.24000000,6181.98000000,49.37921800,1509364799999,306745.14041246,387,25.80234200,160277.18206277,15265.15213801
1509364800000,6179.92000000,6198.98000000,6130.12000000,6147.08000000,72.87413900,1509368399999,448794.84650656,357,34.33595900,211924.09573133,15290.03656903
1509368400000,6147.15000000,6180.13000000,6147.15000000,6161.10000000,62.14945500,1509371999999,382971.43473966,280,17.49412400,107897.35013376,15301.17196704
1509372000000,6161.10000000,6179.70000000,6038.05000000,6060.00000000,99.70938400,1509375599999,610531.57427124,416,23.60938500,144032.86179087,15334.79845390
1509375600000,6055.02000000,6119.49000000,6030.00000000,6070.98000000,45.99602900,1509379199999,278478.62734992,438,24.18087100,146566.51242700,15324.91272252
1509379200000,6071.95000000,6109.95000000,6055.56000000,6065.06000000,65.56963100,1509382799999,398050.50694945,319,9.52696700,57905.55270521,15185.48776691
1509382800000,6065.05000000,6099.00000000,6065.04000000,6099.00000000,70.80151800,1509386399999,429969.50453155,332,19.59861600,119163.82841599,15297.18302337
1509386400000,6090.02000000,6146.86000000,6090.02000000,6102.01000000,42.15164300,1509389999999,257773.62666644,333,6.94295900,42519.22776480,15326.32866155
1509390000000,6102.04000000,6124.98000000,6062.13000000,6111.58000000,47.12529900,1509393599999,287283.57810111,276,9.79326800,59733.27485513,15362.26422538
1509393600000,6111.38000000,6124.44000000,6088.88000000,6116.16000000,14.36866700,1509397199999,87741.87715994,142,13.34014000,81474.29484507,15369.16933229
1509397200000,6116.12000000,6116.98000000,6088.94000000,6104.88000000,41.17592200,1509400799999,251563.89061142,240,22.34656900,136608.81332768,15397.68788646
1509400800000,6104.66000000,6115.98000000,6093.82000000,6110.05000000,38.23761800,1509404399999,233633.54548810,384,35.64030500,217770.03415956,15385.26294870
1509404400000,6110.05000000,6135.04000000,6100.00000000,6120.50000000,58.33897400,1509407999999,356658.01054705,357,27.76542000,169792.13600316,15422.10308205
1509408000000,6120.52000000,6165.96000000,6120.52000000,6165.84000000,27.13142500,1509411599999,166454.18988125,244,5.02633800,30954.02906404,15463.84279368
1509411600000,6125.03000000,6172.18000000,6125.01000000,6146.06000000,20.39213100,1509415199999,125259.44343488,143,7.35700900,45322.18332127,15448.28964427
1509415200000,6150.00000000,6170.02000000,6126.03000000,6133.19000000,40.13552500,1509418799999,246652.85388149,307,8.00343000,49195.88715653,15493.47626076
1509418800000,6144.98000000,6150.00000000,6127.00000000,6139.88000000,58.81272600,1509422399999,360790.27397804,365,26.38363400,161951.11158295,15480.57335270
1509422400000,6139.88000000,6172.00000000,6129.01000000,6154.98000000,42.50731500,1509425999999,261325.44181269,324,27.28632800,167772.38528593,15496.18172083
1509426000000,6154.69000000,6164.99000000,6135.02000000,6158.01000000,51.11359800,1509429599999,314691.81155961,293,22.70806600,139828.22733500,15494.32560009
1509429600000,6158.02000000,6172.18000000,6129.04000000,6129.06000000,33.85786700,1509433199999,208200.33817660,475,10.91035300,67147.83073561,15539.12711111
1509433200000,6129.05000000,6139.90000000,6100.00000000,6117.94000000,37.02890200,1509436799999,226650.27369746,320,11.50069600,70363.46671438,15558.45297892
1509436800000,6117.94000000,6144.96000000,6100.04000000,6129.79000000,41.36971400,1509440399999,253067.66340687,399,21.37609600,130851.26127646,15599.71508184
1509440400000,6129.78000000,6168.00000000,6120.05000000,6160.02000000,58.33442200,1509443999999,358273.40422439,455,35.87496300,220317.14599348,15627.37066519
1509444000000,6168.00000000,6189.98000000,6154.97000000,6170.28000000,59.98993900,1509447599999,369587.35804854,684,15.01734400,92627.06275421,15605.74079004
1509447600000,6175.28000000,6223.33000000,6175.26000000,6223.33000000,58.72028300,1509451199999,364298.93077869,602,33.66253700,208988.41124648,15641.35819132
1509451200000,6223.41000000,6237.99000000,6201.01000000,6214.97000000,63.53019100,1509454799999,395382.13508928,752,32.13526200,200157.31679395,15622.48970735
1509454800000,6209.99000000,6330.00000000,6203.02000000,6329.04000000,120.00970800,1509458399999,749916.54574669,565,60.06978400,376178.47875832,15654.64234236
1509458400000,6334.03000000,6420.00000000,6300.03000000,6371.00000000,121.34292300,1509461999999,772655.24442421,1251,46.97233100,299373.74977941,15672.70070049
1509462000000,6369.99000000,6396.00000000,6340.01000000,6371.28000000,75.24800900,1509465599999,479457.46614922,657,34.28717000,218493.00699922,15774.95586728
1509465600000,6371.28000000,6398.88000000,6352.72000000,6365.01000000,78.16109900,1509469199999,498472.16679882,484,23.83706600,152151.81316622,15770.61032455
1509469200000,6376.96000000,6384.97000000,6325.52000000,6369.02000000,54.35765000,1509472799999,345463.40256289,471,34.10047600,216863.72804071,15800.26030188
1509472800000,6369.02000000,6369.03000000,6340.00000000,6340.03000000,65.30451700,1509476399999,414962.05373768,356,31.22645700,198722.60303215,15852.03961895
1509476400000,6340.03000000,6349.99000000,6319.69000000,6329.98000000,111.80019200,1509479999999,707985.17527373,821,21.76459900,137773.23157800,15845.05595976
1509480000000,6329.98000000,6399.93000000,6322.31000000,6367.66000000,77.56230100,1509483599999,492160.07108866,637,55.82081200,354075.74551687,15839.06140039
1509483600000,6367.66000000,6391.93000000,6360.45000000,6391.80000000,71.01742200,1509487199999,452506.80271485,332,12.06453300,76972.55252965,15854.55095629
1509487200000,6391.93000000,6438.00000000,6362.13000000,6389.99000000,87.04272400,1509490799999,557473.78553130,898,49.49316600,317017.81478834,15836.91210709
1509490800000,6389.98000000,6498.01000000,6363.12000000,6463.00000000,57.00434200,1509494399999,365954.00810126,668,39.88511800,256045.82260025,15785.31815937
1509494400000,6463.00000000,6463.07000000,6375.05000000,6395.00000000,64.14589400,1509497999999,411423.36955930,696,20.35245000,130642.36875141,15727.45099484
1509498000000,6395.01000000,6439.88000000,6388.04000000,6429.94000000,52.81529200,1509501599999,339036.69520225,628,31.79291500,204192.23552213,15789.35538370
1509501600000,6429.88000000,6464.55000000,6418.00000000,6435.02000000,38.06369800,1509505199999,244941.52106974,411,15.32724900,98700.79568969,15779.44561075
1509505200000,6435.01000000,6473.88000000,6435.01000000,6458.88000000,53.44027400,1509508799999,344412.43283838,461,8.74054900,56409.20787856,15852.29192846
1509508800000,6439.05000000,6458.38000000,6360.00000000,6369.91000000,51.23636000,1509512399999,328001.55661275,528,23.63810000,151251.75926120,15921.71070172
1509512400000,6360.02000000,6423.01000000,6338.02000000,6423.01000000,41.04735200,1509515999999,261860.82891624,630,21.32681000,136062.93395318,15930.95705148
1509516000000,6422.80000000,6423.01000000,6386.01000000,6415.00000000,48.58162400,1509519599999,311387.56623914,384,13.59512300,87155.46225854,15965.89042633
1509519600000,6414.82000000,6431.86000000,6391.11000000,6415.00000000,65.38036900,1509523199999,419145.52110625,692,28.70190500,184177.81863903,15921.30478589
1509523200000,6414.99000000,6482.84000000,6410.01000000,6461.99000000,57.37701200,1509526799999,370108.99891423,632,40.47024400,261083.16948616,15993.77403213
1509526800000,6461.99000000,6580.00000000,6451.01000000,6554.85000000,74.09019600,1509530399999,482618.56676523,942,38.16261100,248840.84136280,16058.67962531
1509530400000,6554.85000000,6645.32000000,6510.05000000,6593.38000000,101.44412800,1509533999999,668579.86412700,1115,52.52355400,346462.69312976,16230.49885873
1509534000000,6593.36000000,6622.99000000,6548.30000000,6614.97000000,92.92684200,1509537599999,612404.50399398,1003,49.18441000,324230.38564838,16513.84684406
1509537600000,6613.92000000,6613.93000000,6455.00000000,6518.99000000,112.77401200,1509541199999,734268.72575364,1127,47.26125800,307477.30948348,16425.25302223
1509541200000,6518.99000000,6540.00000000,6461.51000000,6515.00000000,72.23929200,1509544799999,470313.27126723,603,36.39859400,237356.92479042,16540.72435393
1509544800000,6515.02000000,6572.87000000,6515.00000000,6550.17000000,79.28080200,1509548399999,518188.43473151,860,20.62807200,135136.82548173,16620.88104115
1509548400000,6551.04000000,6600.00000000,6532.17000000,6596.99000000,92.21890100,1509551999999,604963.62107658,584,29.03677000,190784.96677634,16647.41639389
1509552000000,6559.90000000,6644.80000000,6559.90000000,6598.88000000,82.36156600,1509555599999,543557.33864944,575,13.55146400,89488.03204158,16670.90825723
1509555600000,6598.88000000,6629.97000000,6575.05000000,6629.96000000,43.29343300,1509559199999,286325.84334263,591,23.09917000,152851.02870353,16694.84734149
1509559200000,6625.02000000,6629.97000000,6590.05000000,6596.02000000,70.73770500,1509562799999,467638.90718767,447,18.17268300,120281.74972717,16716.89514682
1509562800000,6597.16000000,6623.00000000,6570.88000000,6622.99000000,96.58108000,1509566399999,636838.17035572,897,30.87008300,203701.71228824,16733.09902805
1509566400000,6622.98000000,6623.00000000,6561.04000000,6599.98000000,53.54499100,1509569999999,352671.97824275,599,27.92403200,184047.22044302,16743.48446504
1509570000000,6576.17000000,6617.95000000,6576.16000000,6608.01000000,69.18834700,1509573599999,456815.13440585,872,17.90632600,118296.58633451,16761.73844346
1509573600000,6614.99000000,6697.55000000,6600.17000000,6687.99000000,95.77545300,1509577199999,636150.25648296,656,37.76986300,251094.96320439,16796.06079983
1509577200000,6675.03000000,6774.67000000,6665.01000000,6753.98000000,67.07056500,1509580799999,449517.96569994,842,35.32818900,236717.96808177,16751.57359735
1509580800000,6753.98000000,6849.00000000,6730.00000000,6789.89000000,108.09165300,1509584399999,732082.69532430,1056,55.89053400,379050.83540900,16863.05212563
1509584400000,6800.01000000,6967.61000000,6789.86000000,6789.86000000,112.40040500,1509587999999,771132.15691505,1475,54.86795800,376894.72533989,16729.95921068
1509588000000,6789.62000000,6849.99000000,6731.02000000,6795.02000000,94.83790400,1509591599999,643730.43608114,1010,55.34348900,375656.93258914,16777.63522444
1509591600000,6795.05000000,6888.47000000,6772.02000000,6831.00000000,85.91074900,1509595199999,586249.61737338,670,45.80392600,312967.23668486,17123.23700095
1509595200000,6840.02000000,6887.65000000,6800.06000000,6874.94000000,57.05807600,1509598799999,389552.61539864,274,11.85724800,81190.61329984,17210.25734934
1509598800000,6877.98000000,6941.00000000,6842.13000000,6846.01000000,78.67197800,1509602399999,541087.78928157,629,35.21529300,242715.77314271,17273.97985000
