openTime,open,high,low,close,volume,closeTime,quoteAssetVolume,trades,takerBaseAssetVolume,takerQuoteAssetVolume,ignored
1506765600000,0.06989000,0.07050000,0.06977700,0.07048500,1202.56400000,1506769199999,84.35212771,1167,465.12000000,32.63375099,87068.24107558
1506769200000,0.07049200,0.07060800,0.06999200,0.07034100,921.04100000,1506772799999,64.87654043,1230,407.72900000,28.74077427,87134.18099271
1506772800000,0.07033800,0.07052800,0.06987900,0.07042700,1095.93700000,1506776399999,77.00401215,1191,570.02600000,40.07988915,86907.54110368
1506776400000,0.07029400,0.07057900,0.07000000,0.07023600,948.04000000,1506779999999,66.62845655,1338,466.99100000,32.84063343,86595.41560048
1506780000000,0.07033700,0.07060000,0.06987700,0.06992800,1245.51400000,1506783599999,87.36677027,1451,551.28000000,38.70414042,86850.03048141
1506783600000,0.06991900,0.07065000,0.06987700,0.07048400,1774.09100000,1506787199999,124.55493225,1787,746.93900000,52.47484914,85918.42034595
1506787200000,0.07048400,0.07129600,0.07004800,0.07062800,3171.28500000,1506790799999,224.33247956,3758,1574.70700000,111.48464325,86355.64248383
1506790800000,0.07062800,0.07120000,0.07005000,0.07052900,1341.69000000,1506794399999,94.63595888,1666,632.96000000,44.67845966,87137.19458669
1506794400000,0.07052900,0.07059800,0.07002000,0.07027200,1249.65400000,1506797999999,87.82835860,1073,489.14900000,34.39494747,87463.29607278
1506798000000,0.07027200,0.07057000,0.06987700,0.07016500,1137.99400000,1506801599999,79.77743185,1102,498.87900000,35.00550684,87684.55196183
1506801600000,0.07016500,0.07098200,0.06984600,0.07007700,1283.79300000,1506805199999,90.22805270,1383,682.68200000,48.02660922,87549.02750216
1506805200000,0.07020000,0.07056200,0.06999000,0.07001100,989.81600000,1506808799999,69.40992677,959,335.52600000,23.54003674,87912.33954157
1506808800000,0.07001100,0.07150000,0.06990000,0.06990000,1291.95700000,1506812399999,90.62736224,1145,573.13300000,40.27204371,88190.67096416
1506812400000,0.06991200,0.07040700,0.06985400,0.07006200,1262.15000000,1506815999999,88.47865797,1535,666.79200000,46.76277695,88439.42297005
1506816000000,0.07018100,0.07018100,0.06938400,0.06983600,1536.81300000,1506819599999,107.44512450,1494,642.93300000,44.98263084,88642.75447534
1506819600000,0.06982700,0.07007400,0.06938400,0.06962200,939.00000000,1506823199999,65.43843905,1157,395.17700000,27.55774663,88109.12396519
1506823200000,0.06961200,0.07010100,0.06920000,0.06970800,1625.30700000,1506826799999,113.07246116,1564,620.30600000,43.17303082,88827.10493427
1506826800000,0.06970800,0.07055500,0.06920000,0.06922000,1825.53100000,1506830399999,127.21290655,1955,855.91800000,59.72032553,89297.03590003
1506830400000,0.06945900,0.06975500,0.06904300,0.06964100,1436.05100000,1506833999999,99.52815755,1398,622.18300000,43.14460716,89776.01000404
1506834000000,0.06943300,0.06990000,0.06925000,0.06938500,1246.62400000,1506837599999,86.75478380,1336,718.14500000,50.01555000,90615.36443674
1506837600000,0.06940000,0.07015100,0.06921300,0.06954500,1807.60900000,1506841199999,126.05617671,1848,871.60100000,60.83926997,91457.29532407
1506841200000,0.06953500,0.06986800,0.06921300,0.06921400,1307.91100000,1506844799999,90.91495958,1212,557.28900000,38.75027812,91893.60213647
1506844800000,0.06921300,0.06981400,0.06914100,0.06964600,1154.16700000,1506848399999,80.25361372,1215,552.75500000,38.42788297,91992.27520370
1506848400000,0.06964600,0.07148400,0.06925000,0.06962200,1915.12300000,1506851999999,133.80443354,2164,1022.44100000,71.58824512,92642.07605554
1506852000000,0.06963600,0.06997200,0.06901500,0.06924300,1631.84600000,1506855599999,113.11339254,1561,720.21700000,49.96066778,93784.82323608
1506855600000,0.06913800,0.06933900,0.06835300,0.06896000,1322.87900000,1506859199999,91.32319940,1370,605.61200000,41.83451076,94202.11489836
1506859200000,0.06896000,0.06936900,0.06870000,0.06928800,1299.10000000,1506862799999,89.74695493,1439,694.12100000,47.97735282,93779.72199016
1506862800000,0.06930300,0.06964100,0.06897100,0.06938700,1294.90200000,1506866399999,89.60978436,1670,678.16100000,46.96487442,94592.60993523
1506866400000,0.06921500,0.06980000,0.06810900,0.06913000,2334.55000000,1506869999999,161.22738229,2099,1255.33300000,86.73732306,94995.89003952
1506870000000,0.06913000,0.07063900,0.06898400,0.06989900,2253.55700000,1506873599999,157.80854138,2617,980.69700000,68.70006408,94870.86128984
1506873600000,0.07011800,0.07056200,0.06986500,0.07000800,1223.64700000,1506877199999,85.76193957,1701,581.44500000,40.78953263,95097.69629290
1506877200000,0.07016500,0.07056200,0.06984000,0.06997800,1312.17000000,1506880799999,92.01656682,1416,663.46800000,46.56716642,95314.04331257
1506880800000,0.06997400,0.07026900,0.06940100,0.07011000,1410.10400000,1506884399999,98.67253310,1732,673.45300000,47.16430900,94521.24265747
1506884400000,0.07010100,0.07085700,0.06959000,0.07006400,1591.34800000,1506887999999,111.58509579,1925,781.21400000,54.82387344,94908.88646282
1506888000000,0.07006400,0.07095000,0.06941900,0.06968900,2479.55800000,1506891599999,174.22861400,2754,1244.84100000,87.57469402,94838.58271422
1506891600000,0.06973700,0.06999100,0.06900000,0.06990500,2029.22100000,1506895199999,141.07140336,1991,1089.66300000,75.80394686,95480.93258774
1506895200000,0.06981300,0.06999000,0.06856600,0.06976500,2768.18000000,1506898799999,191.81236899,2492,1610.40700000,111.50554390,96432.45555247
1506898800000,0.06963900,0.06977700,0.06902200,0.06910500,948.17900000,1506902399999,65.72097669,1103,415.69200000,28.83049290,96631.95210275
1506902400000,0.06910400,0.06929900,0.06800200,0.06802100,1813.21000000,1506905999999,124.53294431,1604,885.06600000,60.84838389,97013.32137438
1506906000000,0.06800800,0.06853200,0.06732100,0.06853200,1876.34400000,1506909599999,127.76820376,1929,1078.46600000,73.57046272,97096.77651690
1506909600000,0.06844800,0.06885900,0.06769900,0.06820000,1619.30500000,1506913199999,110.54712856,2253,916.03300000,62.60469945,98100.40895573
1506913200000,0.06820000,0.06900000,0.06771500,0.06832600,1989.57500000,1506916799999,136.04150946,2094,790.68600000,54.12164293,97902.04055710
1506916800000,0.06832700,0.06888500,0.06785700,0.06828100,2074.74300000,1506920399999,141.69565813,2186,871.71100000,59.60448700,97944.50452593
1506920400000,0.06808400,0.06868400,0.06755200,0.06815200,2482.64800000,1506923999999,169.05028582,2585,1155.23500000,78.74592084,98815.59473683
1506924000000,0.06815200,0.06868600,0.06760100,0.06794100,2453.58900000,1506927599999,167.02904724,2610,1182.48200000,80.58185926,98891.41205398
1506927600000,0.06791200,0.06832000,0.06761500,0.06816900,1541.03600000,1506931199999,104.81187345,1666,781.79600000,53.19088404,99098.45462808
1506931200000,0.06816500,0.06840000,0.06748200,0.06748200,1582.05700000,1506934799999,107.65468793,1560,656.52200000,44.73606083,99716.55101099
1506934800000,0.06773300,0.06808800,0.06725100,0.06765500,1606.11900000,1506938399999,108.52705702,1609,847.28500000,57.30133170,99924.56648331
1506938400000,0.06764100,0.06817600,0.06720000,0.06758200,1249.88200000,1506941999999,84.57875858,1712,578.38800000,39.17139443,100036.91070961
1506942000000,0.06767900,0.06835100,0.06750000,0.06806800,1618.15000000,1506945599999,109.87392225,1664,729.58400000,49.54314158,100146.96653603
1506945600000,0.06807000,0.06818900,0.06750000,0.06757100,1643.30800000,1506949199999,111.28301153,2108,696.71700000,47.22868245,100311.32396658
1506949200000,0.06757000,0.06832300,0.06750000,0.06805000,2212.63600000,1506952799999,149.75949170,1866,858.33800000,58.18098961,100747.68792737
1506952800000,0.06803200,0.06805300,0.06658800,0.06704000,2547.49000000,1506956399999,171.43847967,2702,1144.42800000,77.05417922,101515.89424698
1506956400000,0.06708300,0.06807200,0.06669400,0.06775800,1271.31900000,1506959999999,85.85926260,1616,654.96000000,44.26538551,101879.21184553
1506960000000,0.06775800,0.06808800,0.06741500,0.06753600,1635.90700000,1506963599999,110.89991423,1844,722.20300000,49.00822467,100796.00162327
1506963600000,0.06756100,0.06794600,0.06700300,0.06730000,1241.37500000,1506967199999,83.65726893,1326,641.83700000,43.28846408,100241.62454087
1506967200000,0.06730100,0.06759300,0.06669400,0.06694000,1501.24300000,1506970799999,100.84508112,1625,794.07800000,53.34583697,100393.25577425
1506970800000,0.06695100,0.06763000,0.06650000,0.06736000,1570.11700000,1506974399999,105.33022072,1782,779.33400000,52.34799079,99162.59398118
1506974400000,0.06736600,0.06795500,0.06731100,0.06779400,1093.73200000,1506977999999,73.98518843,1082,528.12100000,35.74545761,99145.48581423
1506978000000,0.06760700,0.06797400,0.06720100,0.06777900,1350.96000000,1506981599999,91.40643713,1463,616.70500000,41.74920709,99162.70016044
1506981600000,0.06777100,0.06811600,0.06722000,0.06773200,1073.31600000,1506985199999,72.74595685,1198,480.47700000,32.58307052,99156.19623571
1506985200000,0.06796500,0.06886100,0.06721200,0.06865800,1599.49400000,1506988799999,108.44968005,1845,822.01100000,55.78310095,99017.43727554
1506988800000,0.06829000,0.06902000,0.06745100,0.06787400,2417.78600000,1506992399999,165.02629395,2291,1083.61800000,74.05397657,99318.51687088
1506992400000,0.06787400,0.06808200,0.06722100,0.06770100,1727.19100000,1506995999999,116.92446611,2072,917.97000000,62.16837232,98831.45998647
1506996000000,0.06768400,0.06822500,0.06704100,0.06739500,2018.61200000,1506999599999,136.53464146,2329,907.86500000,61.46959363,98068.04351650
1506999600000,0.06739300,0.06836000,0.06728200,0.06787900,1574.52700000,1507003199999,106.59691918,1822,770.66600000,52.20965066,98379.59347784
1507003200000,0.06782900,0.06826600,0.06742200,0.06810100,1287.78300000,1507006799999,87.44598572,1143,736.76800000,50.05163846,97222.16704520
1507006800000,0.06811200,0.06900000,0.06793800,0.06876800,2270.84900000,1507010399999,155.28004581,2179,1212.61900000,82.98225476,96378.07014820
1507010400000,0.06867000,0.06886400,0.06794200,0.06816500,2359.77200000,1507013999999,161.59422662,3174,1113.11700000,76.30136087,96598.65396827
1507014000000,0.06844600,0.06867400,0.06793600,0.06842500,1496.67700000,1507017599999,102.28709711,1471,583.41200000,39.89187893,97005.74633456
1507017600000,0.06843300,0.06843300,0.06680800,0.06740200,1760.53500000,1507021199999,119.55237776,1560,793.18600000,53.93060996,96898.86805953
1507021200000,0.06740200,0.06790000,0.06691500,0.06748200,1104.58100000,1507024799999,74.50610158,1493,564.07100000,38.08459921,97004.98621053
1507024800000,0.06749100,0.06801800,0.06698800,0.06774100,1616.38300000,1507028399999,109.10329983,1670,907.09400000,61.26544435,96656.51550029
1507028400000,0.06771500,0.06814300,0.06751200,0.06783100,973.70100000,1507031999999,65.99153123,1335,433.12200000,29.37203259,96551.26767631
1507032000000,0.06784500,0.06868900,0.06765100,0.06840200,1086.24200000,1507035599999,74.22273082,1225,511.72900000,34.99080855,96320.87936320
1507035600000,0.06841000,0.06869500,0.06825100,0.06836400,1347.92300000,1507039199999,92.28108315,1420,642.40600000,44.01735312,96434.44363815
1507039200000,0.06836400,0.06889900,0.06830500,0.06863300,2343.44900000,1507042799999,160.51274452,2065,702.08800000,48.12661728,95504.92520928
1507042800000,0.06863300,0.06885100,0.06816000,0.06834000,1449.67200000,1507046399999,99.32476799,1667,757.85600000,51.93327469,95427.38848939
1507046400000,0.06848700,0.06865700,0.06801500,0.06846500,1292.92200000,1507049999999,88.38215919,1154,755.73100000,51.69161042,94922.79831157
1507050000000,0.06825400,0.06850100,0.06762200,0.06805700,1169.60300000,1507053599999,79.69346768,1220,499.07200000,34.01646718,94988.43066187
1507053600000,0.06805700,0.06866100,0.06786400,0.06823200,1441.25200000,1507057199999,98.32139413,1558,797.77200000,54.45668697,95042.72234397
1507057200000,0.06823200,0.06890000,0.06791700,0.06846300,1347.06000000,1507060799999,92.20701907,1679,624.91300000,42.80765288,92737.08238904
1507060800000,0.06847700,0.06876400,0.06760000,0.06797800,1537.42700000,1507064399999,104.67194209,1471,837.87100000,57.08163760,92972.30494143
1507064400000,0.06783400,0.06822400,0.06748900,0.06765700,1156.56400000,1507067999999,78.36190858,1395,546.41100000,37.03036588,92918.98964263
1507068000000,0.06785400,0.06902000,0.06726300,0.06799600,1564.71700000,1507071599999,106.13692423,1528,746.67600000,50.67065411,92724.49936984
1507071600000,0.06800000,0.06838400,0.06772900,0.06801600,874.22900000,1507075199999,59.40822622,1118,405.83800000,27.60693976,92956.98811034
1507075200000,0.06775000,0.06825500,0.06747700,0.06795100,980.05000000,1507078799999,66.54036852,1191,494.02100000,33.56819090,92919.28804371
1507078800000,0.06796500,0.06846200,0.06772300,0.06775500,1273.76900000,1507082399999,86.66687036,1235,651.11800000,44.33217574,92482.36554192
1507082400000,0.06775800,0.06860500,0.06772300,0.06828700,1311.58200000,1507085999999,89.42941236,1421,632.85400000,43.20211156,91983.39993756
1507086000000,0.06828100,0.06899800,0.06800100,0.06811800,1242.92400000,1507089599999,85.00197700,1720,541.86300000,37.11804755,91684.91694765
1507089600000,0.06811300,0.06890700,0.06799200,0.06848000,1236.33500000,1507093199999,84.62204128,1545,638.35600000,43.73708634,92095.83018147
1507093200000,0.06846500,0.06890700,0.06820000,0.06823200,1724.09800000,1507096799999,118.05478807,1873,913.03200000,62.56919722,92317.51633576
1507096800000,0.06824500,0.06859700,0.06780000,0.06821400,1800.86400000,1507100399999,122.74340114,1622,815.24700000,55.62369340,91250.24534077
1507100400000,0.06821400,0.06885000,0.06807000,0.06840000,1562.52800000,1507103999999,106.97536257,2072,747.85300000,51.22758708,91464.45525287
1507104000000,0.06839300,0.06968200,0.06833900,0.06892800,1366.69800000,1507107599999,94.03690654,1630,685.47900000,47.18294241,91436.57836383
1507107600000,0.06897100,0.06957800,0.06855200,0.06890400,1261.18500000,1507111199999,86.90336730,1495,610.62200000,42.10003451,91373.35695776
1507111200000,0.06891200,0.06981000,0.06887900,0.06976400,1452.75600000,1507114799999,100.71930100,1723,673.31200000,46.70869404,91182.78891752
1507114800000,0.06962900,0.07017500,0.06870400,0.06928000,1714.69000000,1507118399999,119.13363146,2053,770.83800000,53.61599548,90825.99462068
1507118400000,0.06928800,0.06969900,0.06881800,0.06954100,1414.75800000,1507121999999,97.97108865,1723,575.46000000,39.86785948,90452.38583365
1507122000000,0.06949900,0.07063300,0.06903200,0.06956000,2183.80000000,1507125599999,152.14633412,2136,1158.66700000,80.75774464,91187.88773346
1507125600000,0.06953100,0.07009900,0.06943200,0.06985300,1425.08400000,1507129199999,99.49617564,1914,652.70800000,45.59267268,91011.57435239
1507129200000,0.06985500,0.07012900,0.06963100,0.06990900,1998.51000000,1507132799999,139.63891932,1864,943.96300000,66.00178872,90045.77095340
1507132800000,0.06992700,0.07010000,0.06948500,0.07000000,1278.36300000,1507136399999,89.25199377,1204,631.04000000,44.07761522,90371.51171373
1507136400000,0.07008500,0.07013100,0.06903200,0.06951500,1628.44700000,1507139999999,113.44228439,1948,777.93700000,54.24574529,91612.02214269
1507140000000,0.06951500,0.06993700,0.06924800,0.06975400,1224.99500000,1507143599999,85.29229531,1608,592.01300000,41.23840548,91067.21999487
1507143600000,0.06960800,0.07011100,0.06896800,0.06971500,1543.75000000,1507147199999,107.51346798,1739,839.33900000,58.49610052,91395.36479637
1507147200000,0.06971500,0.07010000,0.06888700,0.06918900,1754.18900000,1507150799999,122.11436874,1806,895.58800000,62.39383202,90933.67722553
1507150800000,0.06922900,0.06985900,0.06900000,0.06945900,1449.70700000,1507154399999,100.80402842,1674,743.19900000,51.69862319,91033.69334766
1507154400000,0.06967300,0.06989700,0.06893900,0.06920300,870.92900000,1507157999999,60.44406426,1099,454.67700000,31.57922813,91399.67915375
1507158000000,0.06923100,0.06945900,0.06892500,0.06924900,836.23600000,1507161599999,57.84539557,1185,420.58300000,29.10900767,91864.85861871
1507161600000,0.06914700,0.06985000,0.06900000,0.06922300,1381.12700000,1507165199999,95.82109734,1500,686.84200000,47.69790836,91604.82027481
1507165200000,0.06922300,0.06972900,0.06900100,0.06949300,952.40300000,1507168799999,65.92816414,1189,482.97600000,33.44958561,91635.73383650
1507168800000,0.06949800,0.07022300,0.06933300,0.06950400,1715.25700000,1507172399999,119.39246128,1721,815.63700000,56.83090217,91656.99119188
1507172400000,0.06938300,0.06997600,0.06936700,0.06944100,1371.16800000,1507175999999,95.44282561,1698,664.56100000,46.29270866,92977.82257116
1507176000000,0.06943800,0.06974800,0.06929000,0.06942900,1585.21100000,1507179599999,110.12069937,1932,774.97700000,53.87492532,93177.44858733
1507179600000,0.06957500,0.06978900,0.06918400,0.06959600,1141.84100000,1507183199999,79.35374616,1393,526.00000000,36.58273285,93727.16379182
1507183200000,0.06939800,0.06995000,0.06910100,0.06944800,1462.29000000,1507186799999,101.53847146,1786,811.99200000,56.42284362,93774.34509636
1507186800000,0.06949500,0.06989800,0.06929000,0.06957800,1137.84500000,1507190399999,79.04553724,1267,474.83000000,33.01180054,93591.31517714
1507190400000,0.06957100,0.06989800,0.06926000,0.06962700,1288.52200000,1507193999999,89.61444815,1478,557.24800000,38.78271392,93803.68999610
1507194000000,0.06962400,0.06968700,0.06899200,0.06900600,1313.84200000,1507197599999,91.21064202,1193,569.69500000,39.56396627,93615.82995122
1507197600000,0.06898800,0.06902700,0.06855100,0.06883300,973.19900000,1507201199999,67.06454836,1099,547.32100000,37.74092573,93722.45728086
1507201200000,0.06883300,0.06899300,0.06834800,0.06856200,1070.82500000,1507204799999,73.49651604,1086,564.27000000,38.74770436,93875.86380978
1507204800000,0.06856200,0.06876800,0.06766600,0.06796800,1644.65300000,1507208399999,112.11572558,1700,890.99800000,60.76757034,94026.40253530
1507208400000,0.06787800,0.06853300,0.06775100,0.06811400,886.72600000,1507211999999,60.44414794,1254,384.16100000,26.20182189,94106.87885704
1507212000000,0.06812200,0.06858400,0.06787500,0.06842400,1423.22100000,1507215599999,97.11081433,1486,625.10900000,42.65087176,93701.68158225
1507215600000,0.06842300,0.06868400,0.06816800,0.06838700,983.87100000,1507219199999,67.36395300,1157,399.70300000,27.37012527,93691.37307678
1507219200000,0.06822000,0.06974700,0.06810000,0.06850800,1228.85700000,1507222799999,84.20024488,1271,646.50100000,44.35737439,93437.58386989
1507222800000,0.06851400,0.06887400,0.06833100,0.06847600,933.31800000,1507226399999,64.02461729,1067,373.72600000,25.65590936,93496.62029922
1507226400000,0.06835100,0.06869400,0.06828500,0.06831400,1092.63000000,1507229999999,74.84122344,1076,566.42200000,38.80217629,93458.19840633
1507230000000,0.06830800,0.06856000,0.06828400,0.06842100,666.10500000,1507233599999,45.54584510,778,344.93000000,23.60000831,93469.00925622
1507233600000,0.06833300,0.06856000,0.06819200,0.06853500,1068.60400000,1507237199999,73.03237174,823,371.84300000,25.43081040,93302.54859064
1507237200000,0.06833100,0.06864600,0.06796300,0.06821600,1031.20900000,1507240799999,70.49925986,1163,456.05700000,31.19857958,93037.78041669
1507240800000,0.06821300,0.06866000,0.06810000,0.06841600,771.41900000,1507244399999,52.76330398,825,345.56200000,23.63937926,92996.39538030
1507244400000,0.06843200,0.06862700,0.06823800,0.06850900,747.70600000,1507247999999,51.14831165,1010,380.45000000,26.03280818,93082.83738569
1507248000000,0.06850900,0.06874800,0.06824500,0.06842000,980.65400000,1507251599999,67.19053479,1055,400.11900000,27.41566428,92617.10089667
1507251600000,0.06842000,0.06864500,0.06806800,0.06819600,1042.26700000,1507255199999,71.28136086,1241,524.03600000,35.84925268,93434.67386866
1507255200000,0.06819500,0.06847200,0.06804000,0.06832100,1184.13600000,1507258799999,80.77431711,1273,522.95000000,35.69894028,93533.91805329
1507258800000,0.06832100,0.06859000,0.06822300,0.06845900,665.79000000,1507262399999,45.54792856,1018,352.02300000,24.09149594,94015.47352828
1507262400000,0.06845200,0.06864000,0.06825200,0.06852700,972.15400000,1507265999999,66.53244977,1075,565.79400000,38.73351172,94127.65916581
1507266000000,0.06852900,0.06898800,0.06830100,0.06831600,1546.60300000,1507269599999,106.07903799,1716,728.39200000,49.98692035,93381.19094143
1507269600000,0.06835200,0.06857400,0.06818100,0.06832000,865.11300000,1507273199999,59.11987751,1181,482.96800000,33.01265486,93796.90719032
1507273200000,0.06832000,0.06851400,0.06811300,0.06831100,883.31300000,1507276799999,60.32896155,1197,398.25700000,27.21224641,93488.50719057
1507276800000,0.06845200,0.06854700,0.06808500,0.06847300,1563.66200000,1507280399999,106.82759569,1925,729.53100000,49.87590157,92942.65179078
1507280400000,0.06839200,0.06895200,0.06826100,0.06859700,2221.06000000,1507283999999,152.30430419,2676,1114.68100000,76.49723964,93109.15303157
1507284000000,0.06856400,0.06890000,0.06840100,0.06860400,1653.61900000,1507287599999,113.44705655,1802,905.80500000,62.17447916,93881.20783261
1507287600000,0.06860900,0.06895200,0.06840100,0.06866500,1754.72300000,1507291199999,120.35613742,1881,937.85300000,64.35312138,94192.03558583
1507291200000,0.06861900,0.06895200,0.06797600,0.06881800,1544.40800000,1507294799999,105.87601615,1792,701.39500000,48.13003524,94606.25085410
1507294800000,0.06881100,0.06900000,0.06850300,0.06866400,1681.69900000,1507298399999,115.54890917,2197,760.88500000,52.31129384,95181.74910313
1507298400000,0.06866400,0.06900000,0.06840000,0.06886100,1511.83400000,1507301999999,104.03186260,1666,797.86800000,54.93627144,94516.03756898
1507302000000,0.06884400,0.06912400,0.06875000,0.06883700,1337.69500000,1507305599999,92.12316064,1699,690.31500000,47.56677458,94725.79694678
1507305600000,0.06876900,0.06933000,0.06875000,0.06901900,1758.97800000,1507309199999,121.42286881,1874,787.70500000,54.38582246,94803.47552894
1507309200000,0.06901900,0.06983700,0.06896500,0.06949100,1549.02100000,1507312799999,107.41204135,1635,646.96800000,44.88296372,94766.25466598
